Date,Close,High,Low,Open,Volume,Returns,Historical_Volatility
2014-04-17,1864.8499755859375,1869.6300048828125,1856.719970703125,1861.72998046875,3341430000,0.001363852909705754,0.12484627645621492
2014-04-21,1871.8900146484375,1871.8900146484375,1863.1800537109375,1865.7900390625,2642500000,0.003775123551313042,0.12536108587546677
2014-04-22,1879.550048828125,1884.8900146484375,1872.5699462890625,1872.5699462890625,3215440000,0.004092139025126507,0.1259337149271925
2014-04-23,1875.3900146484375,1879.75,1873.9100341796875,1879.3199462890625,3085720000,-0.002213313863220212,0.12518554070744736
2014-04-24,1878.6099853515625,1884.06005859375,1870.239990234375,1881.969970703125,3191830000,0.0017169605671216726,0.12526578955282025
2014-04-25,1863.4000244140625,1877.719970703125,1859.699951171875,1877.719970703125,3213020000,-0.008096390978489132,0.12269526275995718
2014-04-28,1869.4300537109375,1877.010009765625,1850.6099853515625,1865.0,4034680000,0.0032360358580392212,0.12259678416524263
2014-04-29,1878.3299560546875,1880.5999755859375,1870.780029296875,1870.780029296875,3647820000,0.004760757069291355,0.12025938617209853
2014-04-30,1883.949951171875,1885.199951171875,1872.68994140625,1877.0999755859375,3779230000,0.002992016977140688,0.11878389399491064
2014-05-01,1883.6800537109375,1888.5899658203125,1878.0400390625,1884.3900146484375,3416740000,-0.0001432614814260713,0.11725295859970933
2014-05-02,1881.1400146484375,1891.3299560546875,1878.5,1885.300048828125,3159560000,-0.0013484450597095465,0.11613341058724715
2014-05-05,1884.6600341796875,1885.510009765625,1866.77001953125,1879.449951171875,2733730000,0.001871216126306141,0.11584586823848644
2014-05-06,1867.719970703125,1883.68994140625,1867.719970703125,1883.68994140625,3327260000,-0.008988392160571124,0.118053820434492
2014-05-07,1878.2099609375,1878.8299560546875,1859.7900390625,1868.530029296875,3632950000,0.005616468420812426,0.1184795981909082
2014-05-08,1875.6300048828125,1889.0699462890625,1870.050048828125,1877.3900146484375,3393420000,-0.0013736249452109828,0.1165943335346649
2014-05-09,1878.47998046875,1878.5699462890625,1867.02001953125,1875.27001953125,3025020000,0.001519476431128819,0.11641934207487736
2014-05-12,1896.6500244140625,1897.1300048828125,1880.030029296875,1880.030029296875,3005740000,0.009672737603931392,0.11884315689151487
2014-05-13,1897.449951171875,1902.1700439453125,1896.06005859375,1896.75,2915680000,0.0004217577030636299,0.11686424769815881
2014-05-14,1888.530029296875,1897.1300048828125,1885.77001953125,1897.1300048828125,2822060000,-0.004701005088166399,0.11608085864478092
2014-05-15,1870.8499755859375,1888.1600341796875,1862.3599853515625,1888.1600341796875,3552640000,-0.00936180703333589,0.11890832330672295
2014-05-16,1877.8599853515625,1878.280029296875,1864.8199462890625,1871.18994140625,3173650000,0.00374696520677964,0.11946157710494298
2014-05-19,1885.0799560546875,1886.0,1872.4200439453125,1876.6600341796875,2664250000,0.0038447864907102947,0.11403096948533782
2014-05-20,1872.8299560546875,1884.8800048828125,1868.1400146484375,1884.8800048828125,3007700000,-0.00649839809746755,0.11105156308533183
2014-05-21,1888.030029296875,1888.800048828125,1873.3399658203125,1873.3399658203125,2777140000,0.008116098951240547,0.11286041213039086
2014-05-22,1892.489990234375,1896.3299560546875,1885.3900146484375,1888.18994140625,2759800000,0.0023622298736216685,0.10875741066225006
2014-05-23,1900.530029296875,1901.260009765625,1893.3199462890625,1893.3199462890625,2396280000,0.004248391856225497,0.08857061622997979
2014-05-27,1911.9100341796875,1912.280029296875,1902.010009765625,1902.010009765625,2911020000,0.005987805879090757,0.0835266961334124
2014-05-28,1909.780029296875,1914.4599609375,1907.300048828125,1911.77001953125,2976450000,-0.0011140717108722997,0.08159082934365204
2014-05-29,1920.030029296875,1920.030029296875,1909.8199462890625,1910.5999755859375,2709050000,0.0053671102654548886,0.08089788051229047
2014-05-30,1923.5699462890625,1924.030029296875,1916.6400146484375,1920.3299560546875,3263490000,0.0018436779311643559,0.07618112013239348
2014-06-02,1924.969970703125,1925.8800048828125,1915.97998046875,1923.8699951171875,2509020000,0.0007278261010281728,0.07618359570051286
2014-06-03,1924.239990234375,1925.0699462890625,1918.7900390625,1923.0699462890625,2867180000,-0.00037921654875650024,0.07585220644183865
2014-06-04,1927.8800048828125,1928.6300048828125,1918.5999755859375,1923.06005859375,2793920000,0.001891663548679423,0.07532154896483893
2014-06-05,1940.4599609375,1941.739990234375,1922.9300537109375,1928.52001953125,3113270000,0.006525279593556643,0.07647491738009052
2014-06-06,1949.43994140625,1949.43994140625,1942.4100341796875,1942.4100341796875,2864300000,0.004627758701298612,0.07712538410792037
2014-06-09,1951.27001953125,1955.550048828125,1947.1600341796875,1948.969970703125,2812180000,0.0009387712266117898,0.07188245764137385
2014-06-10,1950.7900390625,1950.8599853515625,1944.6400146484375,1950.3399658203125,2702360000,-0.00024598362294592224,0.07187991540412669
2014-06-11,1943.8900146484375,1949.3699951171875,1940.0799560546875,1949.3699951171875,2710620000,-0.0035370410325543666,0.07255963185396667
2014-06-12,1930.1099853515625,1943.3499755859375,1925.780029296875,1943.3499755859375,3040480000,-0.00708889350376507,0.07613535260248502
2014-06-13,1936.1600341796875,1937.300048828125,1927.68994140625,1930.800048828125,2598230000,0.003134561695468774,0.07636795325346347
2014-06-16,1937.780029296875,1941.1500244140625,1930.9100341796875,1934.8399658203125,2926130000,0.0008367051734305964,0.07606403654768434
2014-06-17,1941.989990234375,1943.68994140625,1933.550048828125,1937.1500244140625,2971260000,0.0021725690603942027,0.07609902148837476
2014-06-18,1956.97998046875,1957.739990234375,1939.2900390625,1942.72998046875,3065220000,0.007718881307192449,0.0723360117295034
2014-06-19,1959.47998046875,1959.8699951171875,1952.260009765625,1957.5,2952150000,0.0012774785766593855,0.0713113448042271
2014-06-20,1962.8699951171875,1963.9100341796875,1959.1700439453125,1960.449951171875,4336240000,0.0017300583227324307,0.07081940226536883
2014-06-23,1962.6099853515625,1963.739990234375,1958.8900146484375,1962.9200439453125,2717630000,-0.00013246407875799893,0.07098241865429253
2014-06-24,1949.97998046875,1968.1700439453125,1948.3399658203125,1961.969970703125,3089700000,-0.006435310620591883,0.07015721456417079
2014-06-25,1959.530029296875,1960.8299560546875,1947.489990234375,1949.27001953125,3106710000,0.0048975112174378665,0.07106648712087747
2014-06-26,1957.219970703125,1959.8900146484375,1944.68994140625,1959.8900146484375,2778840000,-0.00117888399729138,0.069286184306944
2014-06-27,1960.9599609375,1961.469970703125,1952.1800537109375,1956.56005859375,4290590000,0.001910868625069062,0.06163323437512282
2014-06-30,1960.22998046875,1964.239990234375,1958.219970703125,1960.7900390625,3037350000,-0.0003722566922789161,0.06152892722735749
2014-07-01,1973.3199462890625,1978.5799560546875,1962.2900390625,1962.2900390625,3188240000,0.006677770440579822,0.063021130535187
2014-07-02,1974.6199951171875,1976.6700439453125,1972.5799560546875,1973.06005859375,2851480000,0.0006588129971369927,0.05833411408266647
2014-07-03,1985.43994140625,1985.5899658203125,1975.8800048828125,1975.8800048828125,1998090000,0.005479508115899812,0.056307850664542344
2014-07-07,1977.6500244140625,1984.219970703125,1974.8800048828125,1984.219970703125,2681260000,-0.003923521850109468,0.05855265146591581
2014-07-08,1963.7099609375,1976.3900146484375,1959.4599609375,1976.3900146484375,3302430000,-0.00704880201475111,0.06289614750226005
2014-07-09,1972.8299560546875,1974.1500244140625,1965.0999755859375,1965.0999755859375,2858800000,0.004644267890169251,0.06210409577997641
2014-07-10,1964.6800537109375,1969.8399658203125,1952.8599853515625,1966.6700439453125,3165690000,-0.004131071874054704,0.06361627485660226
2014-07-11,1967.5699462890625,1968.6700439453125,1959.6300048828125,1965.760009765625,2684630000,0.0014709227452411877,0.062254690896578396
2014-07-14,1977.0999755859375,1979.8499755859375,1969.8599853515625,1969.8599853515625,2744920000,0.004843552990250188,0.06328073597548316
2014-07-15,1973.280029296875,1982.52001953125,1965.3399658203125,1977.3599853515625,3328740000,-0.0019320956634630848,0.0638193352314915
2014-07-16,1981.5699462890625,1983.93994140625,1975.6700439453125,1976.3499755859375,3390950000,0.004201084929208676,0.06444010559502743
2014-07-17,1958.1199951171875,1981.800048828125,1955.5899658203125,1979.75,3381680000,-0.01183402645755216,0.07429168135813098
2014-07-18,1978.219970703125,1979.9100341796875,1960.8199462890625,1961.5400390625,3106060000,0.010264935568841116,0.07762993949951984
2014-07-21,1973.6300048828125,1976.9300537109375,1965.77001953125,1976.9300537109375,2611160000,-0.0023202504717819705,0.0771498616587627
2014-07-22,1983.530029296875,1986.239990234375,1975.6500244140625,1975.6500244140625,2890480000,0.005016150134305564,0.07828364490555816
2014-07-23,1987.010009765625,1989.22998046875,1982.43994140625,1985.3199462890625,2869720000,0.0017544380056517817,0.0783196945086885
2014-07-24,1987.97998046875,1991.3900146484375,1985.7900390625,1988.0699462890625,3203530000,0.00048815592189166424,0.07732337416986784
2014-07-25,1978.3399658203125,1984.5999755859375,1974.3699951171875,1984.5999755859375,2638960000,-0.004849150767687549,0.07560124222454549
2014-07-28,1978.9100341796875,1981.52001953125,1967.31005859375,1978.25,2803320000,0.0002881549022029084,0.07529807443404256
2014-07-29,1969.949951171875,1984.8499755859375,1969.949951171875,1980.030029296875,3183300000,-0.004527786939807377,0.07682731654921829
2014-07-30,1970.0699462890625,1978.9000244140625,1962.4200439453125,1973.2099609375,3448250000,6.091277451791832e-05,0.07668588320890844
2014-07-31,1930.6700439453125,1965.1400146484375,1930.6700439453125,1965.1400146484375,4193000000,-0.019999240340662028,0.09408534381521692
2014-08-01,1925.1500244140625,1937.3499755859375,1916.3699951171875,1929.800048828125,3789660000,-0.002859121137017251,0.09419526082247065
2014-08-04,1938.989990234375,1942.9200439453125,1921.199951171875,1926.6199951171875,3072920000,0.007189032358413172,0.09665125076292945
2014-08-05,1920.2099609375,1936.3399658203125,1913.77001953125,1936.3399658203125,3462520000,-0.009685469956760784,0.10032597821272492
2014-08-06,1920.239990234375,1927.9100341796875,1911.449951171875,1917.2900390625,3539150000,1.563854864095049e-05,0.09885747459928576
2014-08-07,1909.5699462890625,1928.8900146484375,1904.780029296875,1923.030029296875,3230520000,-0.0055566200056119674,0.09854637573028777
2014-08-08,1931.5899658203125,1932.3800048828125,1909.010009765625,1910.3499755859375,2902280000,0.011531402436471216,0.10485208597204544
2014-08-11,1936.9200439453125,1944.9000244140625,1933.4300537109375,1933.4300537109375,2784890000,0.0027594252503462258,0.10504453722497246
2014-08-12,1933.75,1939.6500244140625,1928.2900390625,1935.72998046875,2611700000,-0.00163664161317445,0.10510659926483713
2014-08-13,1946.719970703125,1948.4100341796875,1935.5999755859375,1935.5999755859375,2718020000,0.006707160027472625,0.10512390746659274
2014-08-14,1955.1800537109375,1955.22998046875,1947.4100341796875,1947.4100341796875,2609460000,0.004345814053963171,0.10599555829054187
2014-08-15,1955.06005859375,1964.0400390625,1941.5,1958.8699951171875,3023380000,-6.137292417629503e-05,0.10457352214781877
2014-08-18,1971.739990234375,1971.989990234375,1958.3599853515625,1958.3599853515625,2638160000,0.008531672245722488,0.10721989922915648
2014-08-19,1981.5999755859375,1982.5699462890625,1972.72998046875,1972.72998046875,2656430000,0.005000651911710952,0.10609361884317904
2014-08-20,1986.510009765625,1988.5699462890625,1977.6800537109375,1980.4599609375,2579560000,0.002477812999687634,0.10551122078337605
2014-08-21,1992.3699951171875,1994.760009765625,1986.8199462890625,1986.8199462890625,2638920000,0.0029498896671826813,0.10494964308763507
2014-08-22,1988.4000244140625,1993.5400390625,1984.760009765625,1992.5999755859375,2301860000,-0.0019925870761225983,0.10514759960700576
2014-08-25,1997.9200439453125,2001.949951171875,1991.739990234375,1991.739990234375,2233880000,0.004787778824361766,0.10512711284666718
2014-08-26,2000.02001953125,2005.0400390625,1998.5899658203125,1998.5899658203125,2451950000,0.0010510808940034089,0.10491464959061603
2014-08-27,2000.1199951171875,2002.1400146484375,1996.199951171875,2000.5400390625,2344350000,4.9987292607633904e-05,0.1043199606455832
2014-08-28,1996.739990234375,1998.550048828125,1990.52001953125,1997.4200439453125,2282400000,-0.0016899010514689339,0.097991164522377
2014-08-29,2003.3699951171875,2003.3800048828125,1994.6500244140625,1998.449951171875,2259130000,0.00332041473363498,0.09407079911685573
2014-09-02,2002.280029296875,2006.1199951171875,1994.8499755859375,2004.0699462890625,2819980000,-0.0005440661600049079,0.09375854166600393
2014-09-03,2000.719970703125,2009.280029296875,1998.1400146484375,2003.5699462890625,2809980000,-0.0007791410646480479,0.09283138854747057
2014-09-04,1997.6500244140625,2011.1700439453125,1992.5400390625,2001.6700439453125,3072410000,-0.0015344207755288997,0.09287431106283756
2014-09-05,2007.7099609375,2007.7099609375,1990.0999755859375,1998.0,2818300000,0.005035885365550108,0.09392849877087912
2014-09-08,2001.5400390625,2007.1700439453125,1995.5999755859375,2007.1700439453125,2789090000,-0.003073114142502442,0.09321317831365096
2014-09-09,1988.43994140625,2001.010009765625,1984.6099853515625,2000.72998046875,2882830000,-0.006545009043329442,0.09536686475640423
2014-09-10,1995.68994140625,1996.6600341796875,1982.989990234375,1988.4100341796875,2912430000,0.0036460744169486414,0.09480306531428719
2014-09-11,1997.449951171875,1997.6500244140625,1985.9300537109375,1992.8499755859375,2941690000,0.0008819054148185845,0.0948036368483282
2014-09-12,1985.5400390625,1996.739990234375,1980.260009765625,1996.739990234375,3206570000,-0.005962558462297207,0.07514993205876584
2014-09-15,1984.1300048828125,1987.1800537109375,1978.47998046875,1986.0400390625,2776530000,-0.0007101514711097545,0.07445948429438916
2014-09-16,1998.97998046875,2002.280029296875,1979.06005859375,1981.9300537109375,3160310000,0.007484376300642026,0.0746768215953233
2014-09-17,2001.5699462890625,2010.739990234375,1993.2900390625,1999.300048828125,3209420000,0.0012956437010964716,0.06741775650250804
2014-09-18,2011.3599853515625,2012.3399658203125,2003.0699462890625,2003.0699462890625,3235340000,0.0048911800862372345,0.06803035469053931
2014-09-19,2010.4000244140625,2019.260009765625,2006.5899658203125,2012.739990234375,4880220000,-0.00047726958102545236,0.064938647331039
2014-09-22,1994.2900390625,2009.0799560546875,1991.010009765625,2009.0799560546875,3349670000,-0.00801332329681892,0.06399005313390663
2014-09-23,1982.77001953125,1995.4100341796875,1982.77001953125,1992.780029296875,3279350000,-0.0057765015647701645,0.06675795822156821
2014-09-24,1998.300048828125,1999.7900390625,1978.6300048828125,1983.3399658203125,3313850000,0.00783249148610099,0.06935902213963793
2014-09-25,1965.989990234375,1997.3199462890625,1965.989990234375,1997.3199462890625,3273050000,-0.016168772358634453,0.08354019787975063
2014-09-26,1982.8499755859375,1986.3699951171875,1966.219970703125,1966.219970703125,2929440000,0.008575824615237426,0.08616042233307894
2014-09-29,1977.800048828125,1981.280029296875,1964.0400390625,1978.9599609375,3094440000,-0.002546802239196233,0.08659685016788571
2014-09-30,1972.2900390625,1985.1700439453125,1968.9599609375,1978.2099609375,3951100000,-0.002785928622506484,0.08351953375944983
2014-10-01,1946.1600341796875,1971.43994140625,1941.719970703125,1971.43994140625,4188590000,-0.013248560995234304,0.0905218207848059
2014-10-02,1946.1700439453125,1952.3199462890625,1926.030029296875,1945.8299560546875,4012510000,5.143341477165109e-06,0.09007726590777058
2014-10-03,1967.9000244140625,1971.18994140625,1948.1199951171875,1948.1199951171875,3560970000,0.0111655096821337,0.09590336065981177
2014-10-06,1964.8199462890625,1977.8399658203125,1958.4300537109375,1970.010009765625,3358220000,-0.0015651598591330806,0.09584944172220604
2014-10-07,1935.0999755859375,1962.3599853515625,1934.8699951171875,1962.3599853515625,3687870000,-0.015126053030587783,0.1035844865561428
2014-10-08,1968.8900146484375,1970.3599853515625,1925.25,1935.550048828125,4441890000,0.017461650296527242,0.11657343443327264
2014-10-09,1928.2099609375,1967.6800537109375,1927.56005859375,1967.6800537109375,4344020000,-0.02066141501469354,0.13036821767475457
2014-10-10,1906.1300048828125,1936.97998046875,1906.050048828125,1925.6300048828125,4550540000,-0.011451012338901223,0.13372179884764
2014-10-13,1874.739990234375,1912.0899658203125,1874.1400146484375,1905.6500244140625,4352580000,-0.016467929557809624,0.13967363243972386
2014-10-14,1877.699951171875,1898.7099609375,1871.7900390625,1877.1099853515625,4812010000,0.0015788647774723774,0.1400237323177199
2014-10-15,1862.489990234375,1874.1800537109375,1820.6600341796875,1874.1800537109375,6090800000,-0.008100314924121665,0.1410271480019633
2014-10-16,1862.760009765625,1876.010009765625,1835.02001953125,1855.949951171875,5073150000,0.0001449777086941495,0.1411949551029403
2014-10-17,1886.760009765625,1898.1600341796875,1864.9100341796875,1864.9100341796875,4482120000,0.012884107385910504,0.1464668803419612
2014-10-20,1904.010009765625,1905.030029296875,1882.300048828125,1885.6199951171875,3331210000,0.00914265720638352,0.14994699870114425
2014-10-21,1941.280029296875,1942.449951171875,1909.3800048828125,1909.3800048828125,3987090000,0.019574487182363987,0.16118130461178123
2014-10-22,1927.1099853515625,1949.31005859375,1926.8299560546875,1941.2900390625,3761930000,-0.0072993302004167315,0.16170816815872072
2014-10-23,1950.8199462890625,1961.949951171875,1931.02001953125,1931.02001953125,3789250000,0.012303377138681793,0.16625775452416058
2014-10-24,1964.5799560546875,1965.27001953125,1946.27001953125,1951.5899658203125,3078380000,0.007053449392805167,0.1669790314624164
2014-10-27,1961.6300048828125,1964.6400146484375,1951.3699951171875,1962.969970703125,3538860000,-0.0015015683952100956,0.16701166831999228
2014-10-28,1985.050048828125,1985.050048828125,1964.1400146484375,1964.1400146484375,3653260000,0.011939073060167393,0.16930536718567102
2014-10-29,1982.300048828125,1991.4000244140625,1969.0400390625,1983.2900390625,3740350000,-0.0013853554985293615,0.1692808888930219
2014-10-30,1994.6500244140625,1999.4000244140625,1974.75,1979.489990234375,3586150000,0.0062301242403934864,0.169679458958407
2014-10-31,2018.050048828125,2018.18994140625,2001.199951171875,2001.199951171875,4292290000,0.011731393541549506,0.17317377116784766
2014-11-03,2017.81005859375,2024.4599609375,2013.6800537109375,2018.2099609375,3555440000,-0.00011892184463624389,0.1714291873477561
2014-11-04,2012.0999755859375,2015.97998046875,2001.010009765625,2015.81005859375,3956260000,-0.0028298416808328897,0.17071079165651912
2014-11-05,2023.5699462890625,2023.77001953125,2014.4200439453125,2015.2900390625,3766590000,0.005700497411807115,0.17003045401338443
2014-11-06,2031.2099609375,2031.6099853515625,2015.8599853515625,2023.3299560546875,3669770000,0.0037755130048497954,0.16273541195607824
2014-11-07,2031.9200439453125,2034.260009765625,2025.0699462890625,2032.3599853515625,3704280000,0.00034958621780534216,0.16120817384411515
2014-11-10,2038.260009765625,2038.699951171875,2030.1700439453125,2032.010009765625,3284940000,0.003120184693883088,0.1610025129358108
2014-11-11,2039.6800537109375,2041.280029296875,2035.280029296875,2038.199951171875,2958320000,0.0006966942090356198,0.16059663015575906
2014-11-12,2038.25,2040.3299560546875,2031.949951171875,2037.75,3246650000,-0.0007011166816754955,0.1548210245903225
2014-11-13,2039.3299560546875,2046.1800537109375,2030.43994140625,2039.2099609375,3455270000,0.0005298447465655887,0.15478186413690628
