Date,Historical_Volatility
2019-06-13,0.14728477769172404
2019-06-14,0.14723789990843572
2019-06-17,0.14425875334428545
2019-06-18,0.14678856910113597
2019-06-19,0.13852042803547218
2019-06-20,0.14074381278797973
2019-06-21,0.14041021300068607
2019-06-24,0.14036516373733762
2019-06-25,0.12315986339337494
2019-06-26,0.12165779297051617
2019-06-27,0.12109273869845422
2019-06-28,0.1196209559175785
2019-07-01,0.11953730105803462
2019-07-02,0.1171929298678479
2019-07-03,0.1167924755614133
2019-07-05,0.11649997416414652
2019-07-08,0.1110670855112383
2019-07-09,0.11107162479144118
2019-07-10,0.10702969302227888
2019-07-11,0.10347211045121454
2019-07-12,0.10363973798937325
2019-07-15,0.09257605190284697
2019-07-16,0.09294266111489172
2019-07-17,0.0791532895599949
2019-07-18,0.07719494485721284
2019-07-19,0.07960250227348359
2019-07-22,0.07507649427133338
2019-07-23,0.07619097141414281
2019-07-24,0.07660898028416102
2019-07-25,0.07845941235598085
2019-07-26,0.080000888423256
2019-07-29,0.08000245799797906
2019-07-30,0.08087112402124892
2019-07-31,0.08444347134641886
2019-08-01,0.08868869658308069
2019-08-02,0.08694526993073003
2019-08-05,0.12205893802462164
2019-08-06,0.1287862407289818
2019-08-07,0.12609849245091284
2019-08-08,0.13767139809632395
2019-08-09,0.13868003375142776
2019-08-12,0.14197543640820195
2019-08-13,0.14731469761386523
2019-08-14,0.16901262967667927
2019-08-15,0.16723128716805832
2019-08-16,0.17358446937693048
2019-08-19,0.17731636859395872
2019-08-20,0.1785037318491247
2019-08-21,0.17979973794559498
2019-08-22,0.17957745233278077
2019-08-23,0.1929118823457261
2019-08-26,0.19639604854570403
2019-08-27,0.19637967687765995
2019-08-28,0.1970986512752827
2019-08-29,0.20068006609366237
2019-08-30,0.20003991524174053
2019-09-03,0.20062396707368893
2019-09-04,0.20227664694212275
2019-09-05,0.20560621070199014
2019-09-06,0.20511615275423675
2019-09-09,0.2038544508633289
2019-09-10,0.20383520139572148
2019-09-11,0.20489605032489924
2019-09-12,0.20244246648608183
2019-09-13,0.20051407340153132
2019-09-16,0.19944035984454628
2019-09-17,0.17710352615996566
2019-09-18,0.17397001596128545
2019-09-19,0.17400987306638693
2019-09-20,0.16692083428076193
2019-09-23,0.16551442867283547
2019-09-24,0.16318165482690714
2019-09-25,0.15843637698458488
2019-09-26,0.13098458446559047
2019-09-27,0.13247350924151932
2019-09-30,0.12710617526213225
2019-10-01,0.1282714307010378
2019-10-02,0.1367619610460419
2019-10-03,0.13661820382246753
2019-10-04,0.14278306836929672
2019-10-07,0.12016689977730546
2019-10-08,0.12566740871333412
2019-10-09,0.12781549689633456
2019-10-10,0.1277636694544919
2019-10-11,0.12642049685709414
2019-10-14,0.12654404451619106
2019-10-15,0.12742921980616134
2019-10-16,0.12424250294379686
2019-10-17,0.11878818482647782
2019-10-18,0.1193859101461249
2019-10-21,0.12097822728983167
2019-10-22,0.12150853595024345
2019-10-23,0.1199636492450215
2019-10-24,0.11980046406802544
2019-10-25,0.12034157715455608
2019-10-28,0.12089554496085787
2019-10-29,0.12078615743506373
2019-10-30,0.1210742220197579
2019-10-31,0.12149279815953891
2019-11-01,0.12332501544423935
2019-11-04,0.12356238754855996
2019-11-05,0.12052418309349176
2019-11-06,0.11961573087301752
2019-11-07,0.11925000953718254
2019-11-08,0.11767837921011619
2019-11-11,0.11758209182616552
2019-11-12,0.11039863331701172
2019-11-13,0.0935761094419654
2019-11-14,0.09210537847582514
2019-11-15,0.08640278707040233
2019-11-18,0.08440762682926654
2019-11-19,0.06655918257521
2019-11-20,0.06595592502511012
2019-11-21,0.06548251692548358
2019-11-22,0.05955315210941087
2019-11-25,0.061303431942976834
2019-11-26,0.05629754013600378
2019-11-27,0.05572603542012753
2019-11-29,0.05810306515170463
2019-12-02,0.06333422347502457
2019-12-03,0.06527345380895437
2019-12-04,0.06561332735815172
2019-12-05,0.06545033919010214
2019-12-06,0.0693292518567124
2019-12-09,0.07014397709838179
2019-12-10,0.06921493490654156
2019-12-11,0.06919621666254533
2019-12-12,0.07225982084963171
2019-12-13,0.071193211628951
2019-12-16,0.0690030324505709
2019-12-17,0.06868880298501068
2019-12-18,0.06849351063971382
2019-12-19,0.06909551698565893
2019-12-20,0.0697678506428947
2019-12-23,0.06970599424424742
2019-12-24,0.06915296463872338
2019-12-26,0.06997022534071254
2019-12-27,0.07006993807968477
2019-12-30,0.0732077533626069
2019-12-31,0.0708742825236455
2020-01-02,0.07384528295834084
2020-01-03,0.0776652991087774
2020-01-06,0.07647498696967635
2020-01-07,0.07697688834253788
2020-01-08,0.07761332851598407
2020-01-09,0.07707852929857537
2020-01-10,0.07805502805564479
2020-01-13,0.07935941938464612
2020-01-14,0.07820010212447895
2020-01-15,0.07207448819655826
2020-01-16,0.06982453964682636
2020-01-17,0.06896297409889603
2020-01-21,0.07039385484778442
2020-01-22,0.06733324457872361
2020-01-23,0.06569939634539339
2020-01-24,0.07259279815043201
2020-01-27,0.08830171418044074
2020-01-28,0.08948804144639469
2020-01-29,0.0896258102171873
2020-01-30,0.08801223273085239
2020-01-31,0.10333234026878262
2020-02-03,0.10520273250333445
2020-02-04,0.11269216168368981
2020-02-05,0.11605643348876296
2020-02-06,0.1162173426163255
2020-02-07,0.11775388319849071
2020-02-10,0.11857857467851539
2020-02-11,0.11853872296364948
2020-02-12,0.11756487053698005
2020-02-13,0.11786604407877456
2020-02-14,0.1160466125732287
2020-02-18,0.11407245414447671
2020-02-19,0.11431395110709287
2020-02-20,0.11467694072332704
2020-02-21,0.11920239773419554
2020-02-24,0.15405946128788411
2020-02-25,0.1766249150535195
2020-02-26,0.17495200811846784
2020-02-27,0.21384454047961743
2020-02-28,0.21378983488505435
2020-03-02,0.25571000077717493
2020-03-03,0.2656844525375746
2020-03-04,0.29663143469352515
2020-03-05,0.3107719729333172
2020-03-06,0.3131602266244905
2020-03-09,0.3769439423627005
2020-03-10,0.4079837748240397
2020-03-11,0.42617460621979986
2020-03-12,0.4985280076277482
2020-03-13,0.5784890529970909
2020-03-16,0.6659927683977981
2020-03-17,0.6941749828110436
2020-03-18,0.7024407598862208
2020-03-19,0.7010079137180832
2020-03-20,0.7064406920610071
2020-03-23,0.7080782505939341
2020-03-24,0.7704110284813471
2020-03-25,0.7721562195335757
2020-03-26,0.798445235644511
2020-03-27,0.8019382770240968
2020-03-30,0.8105784244208996
2020-03-31,0.8108793926500552
2020-04-01,0.8168066523166453
2020-04-02,0.8219582191185175
2020-04-03,0.8221765001052633
2020-04-06,0.8492910264261977
2020-04-07,0.8459256567846821
2020-04-08,0.8530950756468799
2020-04-09,0.845256767794765
2020-04-13,0.8454167702805501
2020-04-14,0.8391255896538212
2020-04-15,0.8376268627449842
2020-04-16,0.8278339962982632
2020-04-17,0.8264385090706604
2020-04-20,0.8265871302929478
2020-04-21,0.8006158494975197
2020-04-22,0.7903563892313052
2020-04-23,0.7765561274177094
2020-04-24,0.7205347006859246
2020-04-27,0.6721443714877932
2020-04-28,0.5636373413926865
2020-04-29,0.5441993878789717
2020-04-30,0.5185411255806553
2020-05-01,0.5284043569286739
2020-05-04,0.5074281071693689
2020-05-05,0.4952931235694058
2020-05-06,0.4262278885283384
2020-05-07,0.4262241076678295
2020-05-08,0.39239642083915716
2020-05-11,0.3761540665156423
2020-05-12,0.37316762448194424
2020-05-13,0.37384020424867764
2020-05-14,0.3464226879443901
2020-05-15,0.3422909240561232
2020-05-18,0.34582910440212283
2020-05-19,0.2899009175439016
2020-05-20,0.29205859848365984
2020-05-21,0.2793768130287649
2020-05-22,0.27704722068134996
2020-05-26,0.276095714289581
2020-05-27,0.26592564500287164
2020-05-28,0.25618104535874014
2020-05-29,0.25610015011085047
2020-06-01,0.24594366105302448
2020-06-02,0.23900026728201348
2020-06-03,0.21832094577091993
2020-06-04,0.21225296576234431
2020-06-05,0.22164368641876703
2020-06-08,0.22101796484665168
2020-06-09,0.22156833569618326
2020-06-10,0.221593241188042
2020-06-11,0.27665578952608283
2020-06-12,0.2771461044560827
2020-06-15,0.2630174718544972
2020-06-16,0.26714331183544243
2020-06-17,0.2672937332571114
2020-06-18,0.26576424071099874
2020-06-19,0.2657162026965633
2020-06-22,0.262541309693621
2020-06-23,0.2625330931296019
2020-06-24,0.267003644817843
2020-06-25,0.26149283653644595
2020-06-26,0.27183063338643787
2020-06-29,0.2742959330760135
2020-06-30,0.26314031633469226
2020-07-01,0.26070267153942445
2020-07-02,0.25723559552196107
2020-07-06,0.2586682593104829
2020-07-07,0.26160021521225774
2020-07-08,0.26042358433716234
2020-07-09,0.2584555258824574
2020-07-10,0.25954785366035127
2020-07-13,0.26136306877980137
2020-07-14,0.2636294909838018
2020-07-15,0.26382994752494593
2020-07-16,0.26172750005166845
2020-07-17,0.26142326374361113
2020-07-20,0.25159812226198
2020-07-21,0.2493295717295231
2020-07-22,0.2485590776329569
2020-07-23,0.2508823960581381
2020-07-24,0.17813314104491404
2020-07-27,0.17591704734834013
2020-07-28,0.1766454628789479
2020-07-29,0.17204315794952926
2020-07-30,0.1720819876702848
2020-07-31,0.17299605624043207
2020-08-03,0.17226395487918328
2020-08-04,0.17182877718316028
2020-08-05,0.17218433020866852
2020-08-06,0.15074576509106516
2020-08-07,0.1490670359950204
2020-08-10,0.12511483619376193
2020-08-11,0.1250877593841499
2020-08-12,0.12392743984997476
2020-08-13,0.12457563379464259
2020-08-14,0.1247128141595223
2020-08-17,0.11812180580369366
2020-08-18,0.11160897378333269
2020-08-19,0.11218514723486962
2020-08-20,0.1097705083493435
2020-08-21,0.10714588597262005
2020-08-24,0.10369659689262609
2020-08-25,0.09877522416437322
2020-08-26,0.09947096895241997
2020-08-27,0.09791395008947715
2020-08-28,0.09860985391746453
2020-08-31,0.098185300577115
2020-09-01,0.09922938976685114
2020-09-02,0.10553638777357979
2020-09-03,0.14688602075507176
2020-09-04,0.1479578546777884
2020-09-08,0.17051831555233374
2020-09-09,0.17768912801349707
2020-09-10,0.18340926444835898
2020-09-11,0.182888705340513
2020-09-14,0.18506778485501424
2020-09-15,0.18460301838182702
2020-09-16,0.1851810573385912
2020-09-17,0.18629035415415876
2020-09-18,0.1882862658794142
2020-09-21,0.19110248393109666
2020-09-22,0.19360894344787088
2020-09-23,0.20407731626917422
2020-09-24,0.1995377243172448
2020-09-25,0.2056696678769975
2020-09-28,0.21134599430082357
2020-09-29,0.21159382439168345
2020-09-30,0.21294680947832645
2020-10-01,0.2131284953122113
2020-10-02,0.21475480444414025
2020-10-05,0.22098119518131462
2020-10-06,0.2226475039623787
2020-10-07,0.22842233758974811
2020-10-08,0.22765002649027238
2020-10-09,0.229091864160336
2020-10-12,0.23323511161354044
2020-10-13,0.23392891782799427
2020-10-14,0.23368141235359158
2020-10-15,0.22894946946215267
2020-10-16,0.2045435589495564
2020-10-19,0.20883450514556115
2020-10-20,0.1917254764380555
2020-10-21,0.1832548827138868
2020-10-22,0.17553998810400448
2020-10-23,0.17564941985534194
2020-10-26,0.1812643558043165
2020-10-27,0.18086870387280982
2020-10-28,0.2074963815301245
2020-10-29,0.2096094552420063
2020-10-30,0.21005088484821904
2020-11-02,0.21043700468159937
2020-11-03,0.21450385877278458
2020-11-04,0.2103410989025815
2020-11-05,0.21624701240210412
2020-11-06,0.2126768249974761
2020-11-09,0.2105353975396375
2020-11-10,0.20980558745600125
2020-11-11,0.2096599549492406
2020-11-12,0.21229599135862554
2020-11-13,0.21233046469728847
2020-11-16,0.20905699989409185
2020-11-17,0.20454641163648762
2020-11-18,0.2033898104154895
2020-11-19,0.202598372871418
2020-11-20,0.20266564851682012
2020-11-23,0.19781726504161584
2020-11-24,0.20179517774184139
2020-11-25,0.20061599176186456
2020-11-27,0.20044085832439898
2020-11-30,0.20119438734819636
2020-12-01,0.19592613640519596
2020-12-02,0.19579377648280016
2020-12-03,0.19554040215125612
2020-12-04,0.19629779288083393
2020-12-07,0.19666014391394196
2020-12-08,0.18653327053419846
2020-12-09,0.18842868915181835
2020-12-10,0.15082168755072645
2020-12-11,0.14952838458349446
2020-12-14,0.14409998839112853
2020-12-15,0.1444240541976849
2020-12-16,0.13817057499451776
2020-12-17,0.12640064225832667
2020-12-18,0.11700889480915085
2020-12-21,0.11805287982560676
2020-12-22,0.11466054032959229
2020-12-23,0.11439216457124607
2020-12-24,0.11303820084568861
2020-12-28,0.10988936616474278
2020-12-29,0.10461292631079114
2020-12-30,0.09992693326667003
2020-12-31,0.09959850522584834
2021-01-04,0.10354400308699613
2021-01-05,0.10464936871210838
2021-01-06,0.1024521284597182
2021-01-07,0.10876339502447122
2021-01-08,0.10085827723668653
2021-01-11,0.1032701025209171
2021-01-12,0.10328803872427476
2021-01-13,0.10168271278807466
2021-01-14,0.09868633362283166
2021-01-15,0.10161551036242597
2021-01-19,0.10361871029172505
2021-01-20,0.10785107587919363
2021-01-21,0.1074476649376936
2021-01-22,0.10813099497011289
2021-01-25,0.1047192187911879
2021-01-26,0.10477030591375909
2021-01-27,0.1311960480217329
2021-01-28,0.13272721034034166
2021-01-29,0.14081061638388762
2021-02-01,0.14807742823359582
